Time:512Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Oscillator 5,Oscillator 6,Oscillator 7,Oscillator 8,Oscillator 9,Oscillator 10,Oscillator 11,Oscillator 12,Oscillator 13,Oscillator 14,Oscillator 15,Oscillator 16,Oscillator 17,Oscillator 18,Oscillator 19,Event Id,Event Date,Event Duration
14.3300781250,229,0.5276493430,1.4175879955,-0.7894707322,-0.5147228837,-0.7235590816,-0.2614525259,2.1196780205,-1.0036343336,1.4430847168,-2.8822774887,1.1602898836,-0.6564481854,1.7168273926,0.0600174367,-0.6710633039,-0.9176065326,-0.0707824379,0.2985031307,1.8149188757,,,
14.3320312500,229,0.5505061150,1.2782384157,-1.1867392063,-0.5605911613,-0.0780568346,0.2290452421,1.9735785723,-2.0701804161,0.8518391252,-2.0134327412,2.2129037380,-0.0970852450,0.1679261178,-1.0972777605,-0.4036760330,0.5796466470,1.4062702656,-1.1238257885,0.4428354502,,,
14.3339843750,229,0.5571467280,1.0929348469,-1.4981373549,-0.3454646766,0.6309248209,0.1903792322,1.2253603935,-2.6937069893,1.4658743143,-0.6809084415,1.7781487703,-1.1964432001,-0.7206656337,0.2122803926,1.0946991444,-0.2454103678,0.0376639776,-2.0391108990,2.4728603363,,,
14.3359375000,229,0.5469537377,0.8773124814,-1.6784753799,0.0661889017,1.1323300600,-0.4121147394,0.5412974358,-2.2624266148,2.4156038761,-0.6142144203,0.1400765181,-1.1098787785,0.5512356162,0.8816528916,-0.1153127477,-1.7469369173,1.6356434822,-0.8259017467,1.8564189672,,,
14.3378906250,229,0.5196096897,0.6489865184,-1.7022316456,0.5542171001,1.2445887327,-1.2724388838,0.5198837519,-1.2032279968,2.3475799561,-1.5618928671,-0.3234624863,0.5579949617,0.6525330544,-0.7923161983,-0.1065940186,-0.3932668567,2.2895379066,-2.8271930218,1.4199894667,,,
14.3398437500,229,0.4751024544,0.4263194203,-1.5675313473,0.9758511186,0.9517097473,-1.9255515337,1.2109944820,-0.5446619391,1.1346719265,-1.6883534193,0.6769898534,0.9064623713,-0.8835087419,-0.7469088435,1.8185683489,-1.3600925207,0.9029139280,-1.7109369040,2.5420336723,,,
14.3417968750,229,0.4137259722,0.2271378338,-1.2964470387,1.2049891949,0.4093783200,-2.0242948532,2.0741274357,-0.8668743372,0.0434370451,-0.3680777550,0.8609449267,-0.3878146708,-0.5713040829,0.4847945273,1.0686733723,-2.6261219978,2.5942790508,-1.2305672169,0.2193991989,,,
14.3437500000,229,0.3360750973,0.0674862489,-0.9315732718,1.1669270992,-0.1215088367,-1.5458523035,2.4091680050,-1.7107805014,0.1474717855,0.8482291102,-0.5516766310,-0.4357895553,1.0034852028,-0.8030453324,0.5350253582,-0.9739034176,1.9095362425,-2.2772662640,1.3766124249,,,
14.3457031250,229,0.2430355102,-0.0394943208,-0.5294073224,0.8590158224,-0.3857719898,-0.8041464090,1.9153406620,-2.0497601032,0.9855409861,0.5573338270,-1.4336471558,0.9691363573,0.5056684017,-1.9291905165,2.3553993702,-1.6638327837,0.5613175035,0.0767109320,0.0763102770,,,
14.3476562500,229,0.1357683241,-0.0844848678,-0.1515702903,0.3515818715,-0.2424517423,-0.2607825100,0.9315188527,-1.3420978785,1.1547774076,-0.3948554397,-0.5019059181,0.9322636127,-0.5201082230,-0.5982637405,1.8073122501,-2.3710563183,1.9030216932,-0.6424764991,-0.6579679251,,,
14.3496093750,229,0.0156899747,-0.0626401380,0.1447681189,-0.2311421335,0.2749769390,-0.2477615625,0.1657837629,-0.0893112272,0.0909702629,-0.2099117935,0.4196951091,-0.6325495243,0.7425919175,-0.6867261529,0.4885622263,-0.2568619549,0.1338798702,-0.2179943323,0.5026068091,,,
14.3515625000,229,-0.1155523658,0.0260719620,0.3157667220,-0.7448539734,0.9721367955,-0.7680104375,0.1304287761,0.6699566245,-1.2078187466,1.1294422150,-0.3643145859,-0.8012723923,1.8414317369,-2.2474863529,1.7929918766,-0.6649545431,-0.6138788462,1.4371792078,-1.4138510227,,,
14.3535156250,229,-0.2561094761,0.1768670231,0.3377111554,-1.0645128489,1.5753166676,-1.4931811094,0.7340698838,0.4138735533,-1.4266511202,1.8222563267,-1.4213590622,0.4407724142,0.6333057284,-1.3171719313,1.3881088495,-0.9813950658,0.4752703905,-0.2395000607,0.4028222561,,,
14.3554687500,229,-0.4039622545,0.3804768920,0.2106741369,-1.1183874607,1.8466136456,-1.9600462914,1.3569083214,-0.3368251026,-0.5794399381,0.9655026197,-0.7423027754,0.2104676366,0.1565221101,-0.0260153580,-0.5728449821,1.2615135908,-1.5505900383,1.1539626122,-0.1796838641,,,
14.3574218750,229,-0.5569569468,0.6237956285,-0.0415324196,-0.9074932933,1.6839979887,-1.8479042053,1.3489184380,-0.5578928590,0.0181403048,-0.0825661272,0.6785877347,-1.3575755358,1.5958127975,-1.1462382078,0.2063501328,0.7097948194,-1.1102770567,0.8490195274,-0.2188250721,,,
14.3593750000,229,-0.7128425837,0.8907932043,-0.3751055002,-0.5050912499,1.1640189886,-1.1708930731,0.5526120663,0.2252821177,-0.5859900117,0.2470459640,0.5809981823,-1.3424646854,1.5270551443,-1.0284607410,0.2189896852,0.3122471869,-0.1735489964,-0.5539405346,1.3731949329,,,
14.3613281250,229,-0.8693103790,1.1636338234,-0.7331153154,-0.0363904014,0.5091115236,-0.2700606287,-0.5676289797,1.4461327791,-1.7754019499,1.3694845438,-0.5838663578,0.0522139817,-0.2173066288,1.0032216311,-1.8713259697,2.2186467648,-1.8238648176,1.0109435320,-0.4093198180,,,
14.3632812500,229,-1.0240337849,1.4239199162,-1.0544167757,0.3559826612,-0.0066754725,0.3900717497,-1.2931402922,2.0691604614,-2.1391189098,1.4417740107,-0.4824359119,-0.0575175770,-0.1531365067,0.8425290585,-1.3525274992,1.1564991474,-0.2751533091,-0.7331548929,1.2003928423,,,
14.3652343750,229,-1.1747094393,1.6539765596,-1.2832194567,0.5512807369,-0.1736847907,0.4986564219,-1.2217110395,1.6418367624,-1.2493518591,0.1639675796,0.9369099140,-1.3440947533,0.8706868887,0.0150009198,-0.5838856101,0.4446760416,0.1422640830,-0.4912362695,0.0714712441,,,
14.3671875000,229,-1.3190966845,1.8380848169,-1.3778250217,0.4839273691,0.0646376759,0.0834511295,-0.5852965713,0.7521839142,-0.2030103058,-0.7500402927,1.3263924122,-0.9294347167,-0.3281389475,1.6784808636,-2.2951197624,1.9348950386,-1.0905268192,0.5354264975,-0.6573154926,,,
14.3691406250,229,-1.4550572634,1.9635801315,-1.3171722889,0.1616765410,0.5878171325,-0.5071715713,-0.0608133972,0.4249262810,-0.2445370853,-0.1448725611,0.0782875121,0.7466121912,-1.8852559328,2.4539251328,-1.8858741522,0.4714865685,0.8125548959,-1.0637307167,0.1634934694,,,
14.3710937500,229,-1.5805926323,2.0217370987,-1.1041686535,-0.3363379240,1.1493220329,-0.8143376708,-0.2253807038,1.0729538202,-1.2050627470,0.8486375213,-0.6130274534,0.8020960093,-1.1105568409,0.9985213280,-0.3478051126,-0.2922283411,0.1693312377,0.9054924846,-2.2391948700,,,
14.3730468750,229,-1.6938780546,2.0083799362,-0.7652888894,-0.8811308146,1.4808925390,-0.5450710058,-1.0916124582,2.0748958588,-1.7242166996,0.5412514210,0.3525481820,-0.2490798384,-0.6072863340,1.3929678202,-1.5309053659,1.1471643448,-0.7881039977,0.7871949077,-0.9701401591,,,
14.3750000000,230,-1.7932955027,1.9241772890,-0.3465049267,-1.3290724754,1.4061340094,0.2505525649,-2.0945627689,2.4101905823,-0.9746655226,-0.7446022630,1.0317397118,0.4161819518,-2.2203757763,2.6810169220,-1.4214807749,-0.2785425186,0.7540814877,0.4344371855,-2.1127455235,,,
14.3769531250,230,-1.8774607182,1.7745981216,0.0938213542,-1.5611274242,0.9153670669,1.2076021433,-2.5408403873,1.7031085491,0.2840789557,-1.1489682198,-0.1097171083,2.1350941658,-2.7402207851,1.3281501532,0.4792504609,-0.6661077142,-0.9547943473,2.5762639046,-2.4257154465,,,
14.3789062500,230,-1.9452483654,1.5695334673,0.4939746261,-1.5153704882,0.1700990051,1.8629938364,-2.1609144211,0.6095330715,0.6509471536,-0.0767038837,-1.4619920254,2.0609993935,-1.2491194010,0.3067985773,-0.3657144606,1.0678926706,-1.3927842379,1.1351288557,-0.9105950594,,,
14.3808593750,230,-1.9958108664,1.3226108551,0.7984452248,-1.2038710117,-0.5647794008,1.9309793711,-1.3231208324,0.1514043808,-0.1628187001,0.9080474377,-1.1015026569,0.9147244096,-1.2151907682,1.5570079088,-0.9068926573,-0.0832088441,-0.3354868591,1.9706656933,-2.3956627846,,,
14.3828125000,230,-2.0285935402,1.0502474308,0.9665220380,-0.7093181014,-1.0324225426,1.4725071192,-0.7383219004,0.6783090830,-0.9805666804,0.4472008348,-0.1723066121,1.4761699438,-2.5187802315,1.1057519913,0.8368706703,-0.0215907693,-2.3880608082,2.4772741795,-0.1646210104,,,
14.3847656250,230,-2.0433437824,0.7705098391,0.9785809517,-0.1623123437,-1.0920013189,0.8570809364,-0.8913475871,1.5164045095,-0.6523013115,-0.5621655583,-0.8279557824,2.8913223743,-1.7520331144,-0.6764101386,0.1557950824,1.8993997574,-1.7784670591,0.5053429604,-0.5133983493,,,
14.3867187500,230,-2.0401160717,0.5018586516,0.8390902877,0.2944514155,-0.7775960565,0.5399894118,-1.6537606716,1.6629592180,0.4885716438,-0.3326294422,-2.3833153248,2.3911838531,-0.1001224518,0.0648466721,-1.1487560272,0.7754813433,-0.9916841984,1.8205199242,-0.2616018951,,,
14.3886718750,230,-2.0192699432,0.2618659437,0.5758643150,0.5452938080,-0.2831301391,0.7883207798,-2.3875074387,0.8170248270,1.0397198200,1.0986741781,-2.4981989861,0.9236036539,-0.6713074446,0.8814213872,0.2020864040,0.9143924117,-2.5602364540,0.3423682749,1.4067866802,,,
14.3906250000,230,-1.9814649820,0.0659948289,0.2356828153,0.5332342386,0.1202780828,1.5198436975,-2.4565584660,-0.3065012395,0.2936063409,1.9102376699,-1.2972986698,1.2291957140,-1.4118763208,-0.6584293246,-0.1766279936,2.5774064064,-0.7781640887,-0.6383487582,-0.2840393186,,,
14.3925781250,230,-1.9276473522,-0.0734733939,-0.1230424270,0.2755642831,0.1996089518,2.3512487411,-1.7374628782,-0.7003863454,-0.8717010021,1.2316009998,-1.1270161867,2.2792763710,0.1029451564,-0.7201592922,-1.9281749725,1.0532641411,-0.3423110545,0.4451681972,1.4250110388,,,
14.3945312500,230,-1.8590346575,-0.1482902020,-0.4394100010,-0.1409565508,-0.1408536136,2.8268852234,-0.7205887437,-0.0875676647,-1.0970274210,0.4395718575,-2.3816699982,1.4015513659,1.0287529230,0.9835690856,-0.8410320878,0.9012962580,-1.1772338152,-1.7138917446,0.3204497695,,,
14.3964843750,230,-1.7770940065,-0.1548092961,-0.6595573425,-0.5839655995,-0.8183404803,2.6910505295,-0.1210388690,0.8012685180,-0.2502914965,1.0567142963,-2.7968907356,-0.2379787713,-0.2577464283,0.4260649085,-0.5534810424,2.0513963699,1.1330864429,-0.7672167420,-0.1741362661,,,
14.3984375000,230,-1.6835161448,-0.0942349583,-0.7450900674,-0.9118807316,-1.6058529615,2.0408043861,-0.3102126420,0.9782868028,0.4137559235,2.4303767681,-1.4629924297,0.0358096473,-0.4621615112,-0.4876805544,-2.2327089310,0.0484725833,0.7425597310,-0.5094972849,0.8282500505,,,
14.4003906250,230,-1.5801858902,0.0274680629,-0.6790993810,-1.0128309727,-2.2273888588,1.2678148746,-1.0223579407,0.2106286585,-0.1567814350,2.7022686005,-0.4458741844,1.0066606998,1.0309133530,1.1284160614,-1.2171030045,-0.3058497906,0.3812127411,-1.7667742968,-1.2438883781,,,
14.4023437500,230,-1.4691491127,0.1999968141,-0.4688300490,-0.8354626298,-2.4739060402,0.8240559101,-1.5706124306,-0.7396107912,-1.4752699137,1.6037442684,-1.1423387527,0.0895552486,0.7437638044,1.6705404520,-0.0590116866,0.5771322250,2.2891163826,0.3581474423,0.4279339314,,,
14.4042968750,230,-1.3525766134,0.4094350040,-0.1445832700,-0.4031764567,-2.2910263538,0.9516437650,-1.3997175694,-0.8926929235,-2.1183362007,0.8516335487,-1.8277693987,-1.3646101952,-0.8735400438,0.1795701981,-1.3586393595,-1.5116987228,0.8114493489,-0.6067454219,-0.4045139849,,,
14.4062500000,230,-1.2327263355,0.6392301321,0.2449750602,0.1921062768,-1.8014239073,1.5385637283,-0.5334320068,-0.0521045960,-1.5073906183,1.5467985868,-0.7405803204,-0.7886303067,-0.4394687712,0.7187881470,-0.5076399446,-1.6068896055,0.7972168326,-0.3955762088,-0.3049069643,,,
14.4082031250,230,-1.1119039059,0.8713542819,0.6403697729,0.8149436116,-1.2524449825,2.1866586208,0.4411388338,0.9930813313,-0.6256933808,2.5087101460,0.7646707892,0.3932000101,0.6331859827,1.9198853970,1.2911564112,-0.5228041410,1.8582042456,1.0245217085,1.3908846378,,,
14.4101562500,230,-0.9924215078,1.0875682831,0.9805591702,1.3232873678,-0.9111038446,2.4511508942,0.8398653865,1.2710614204,-0.7680137157,2.0639624596,0.5855107903,-0.3266123831,-0.5521403551,0.4526226223,0.2887384892,-2.2661299706,-0.2357583940,-0.8630010486,0.0196504388,,,
14.4121093750,230,-0.8765582442,1.2707005739,1.2124254704,1.6071975231,-0.9508356452,2.1082568169,0.4258514047,0.6156332493,-1.8988727331,0.5846164227,-0.4336427748,-1.4376795292,-1.6501047611,-0.4556495249,0.5872896910,-1.7924492359,0.4060099423,0.3452714086,2.2192077637,,,
14.4140625000,230,-0.7665196061,1.4058512449,1.2990345955,1.6187475920,-1.3778706789,1.2906295061,-0.4034071565,-0.1690950543,-2.6885066032,-0.0616207346,-0.0258866958,-0.5057705641,-0.4096652865,0.7512380481,2.4965195656,-0.3571160436,0.8013725877,-0.1549299508,1.5764452219,,,
14.4160156250,230,-0.6643990874,1.4814387560,1.2253799438,1.3849277496,-2.0283503532,0.4095025063,-0.9355229735,-0.1356256455,-2.1816539764,0.6811647415,1.4579378366,0.8407880664,0.1964084208,0.0332576260,1.5525420904,-1.7630679607,-1.0039504766,-1.7013887167,1.5432596207,,,
14.4179687500,230,-0.5721413493,1.4900140762,1.0007134676,1.0000096560,-2.6374061108,-0.0898828506,-0.7139047384,0.8330186605,-0.9967958331,1.2355021238,1.6547231674,0.1898656934,-1.1571576595,-1.8301056623,0.9673786163,-0.9088158607,0.5693872571,-0.2712006569,2.6987185478,,,
14.4199218750,230,-0.4915082753,1.4287874699,0.6571037769,0.5994703174,-2.9510114193,0.0068418966,0.0966387913,1.8971570730,-0.5450038314,0.2958565652,0.3683043420,-0.7845930457,-1.0851483345,-1.1423286200,2.5689225197,0.5453206897,0.5249145031,-2.1292603016,0.5332189798,,,
14.4218750000,230,-0.4240480959,1.2998305559,0.2444433570,0.3226210475,-2.8333368301,0.5565467477,0.8416763544,2.1111450195,-1.2527668476,-1.1766982079,-0.0834209025,0.2244575173,0.7155254483,-0.6525788307,1.6710658073,-0.9302491546,-0.4424487054,-1.9432289600,1.8037958145,,,
14.4238281250,230,-0.3710681796,1.1099383831,-0.1773157269,0.2741879821,-2.3242418766,1.1460164785,0.9009616375,1.3824563026,-2.0280470848,-1.3872128725,1.0313212872,1.4172177315,0.7427595854,-2.4327445030,0.2746970057,-0.1421372294,1.6979315281,-0.9688517451,0.2299685329,,,
14.4257812500,230,-0.3336122334,0.8701631427,-0.5474894047,0.4953750372,-1.6226041317,1.3410266638,0.1854920238,0.5600188375,-1.6422046423,-0.4020704031,1.5763528347,0.5167661905,-0.2987856269,-2.5038161278,1.5335068703,0.9189398289,1.0241115093,-2.5640506744,-0.4905807674,,,
14.4277343750,230,-0.3124420345,0.5950502157,-0.8140988946,0.9523425698,-1.0025266409,0.9479128122,-0.7895922065,0.5618342757,-0.2862853408,-0.0329925343,0.3545717001,-0.6204867959,0.8238883615,-0.9688324332,1.0100948811,-0.9246718884,0.7620545626,-0.5477095246,0.2541560829,,,
14.4296875000,230,-0.3080240786,0.3016313314,-0.9419487119,1.5452610254,-0.6978365779,0.1309807003,-1.3145989180,1.4329351187,0.6596370935,-1.0860543251,-0.7444932461,0.1994039714,2.3694350719,-1.7305004597,-0.7447038889,-0.3703302741,2.5746839046,-0.6037002802,-1.9099196196,,,
14.4316406250,230,-0.3205213547,0.0082434062,-0.9180861712,2.1354608536,-0.8036746979,-0.6845705509,-1.0499823093,2.2958400249,0.3538766801,-2.1353588104,-0.0643683746,1.0375260115,1.5593633652,-2.5179123878,0.3803454041,0.2952675223,0.9712055326,-0.8240073919,-0.2601675987,,,
14.4335937500,230,-0.3497906923,-0.2667430341,-0.7537934780,2.5832390785,-1.2367647886,-1.0661146641,-0.2947770059,2.2442400455,-0.4587529898,-1.6757529974,0.9124361873,-0.2184569091,0.9050653577,-0.7393108010,0.6150800586,-1.7375894785,1.0813466311,1.4645096064,-1.1980940104,,,
14.4355468750,230,-0.3953850865,-0.5061982870,-0.4828010201,2.7859628201,-1.7711424828,-0.8317101598,0.2557448149,1.2674120665,-0.3982166946,-0.4001739919,0.2199486196,-1.5293135643,2.3770744801,-0.1806882769,-1.0394023657,-1.1108469963,1.9031069279,0.2007932663,-1.0864412785,,,
14.4375000000,231,-0.4565617442,-0.6954212189,-0.1560011655,2.7060289383,-2.1342387199,-0.1583291143,0.0693559572,0.2614286244,0.7992736697,-0.1585153937,-1.0824100971,-0.8234693408,2.8337445259,-1.4030505419,0.0219764337,-0.4413776100,-0.3867232800,1.2611777782,0.4255606234,,,
14.4394531250,231,-0.5322950482,-0.8231580853,0.1665144414,2.3810181618,-2.1227028370,0.5245861411,-0.7941244245,0.1157184765,1.9370428324,-1.1716094017,-0.7677763104,-0.1742040217,1.2281252146,-0.3992920220,1.0652216673,-2.2164080143,0.1482884139,1.9793455601,-1.1227377653,,,
14.4414062500,231,-0.6212944388,-0.8823808432,0.4248532951,1.9132601023,-1.6890107393,0.7924950123,-1.7271790504,0.8077020645,1.8552336693,-1.7116379738,0.6246013045,-1.5311827660,1.0173621178,1.0629508495,-0.3635690510,-1.1167136431,0.0458548255,0.2537649274,0.8490786552,,,
14.4433593750,231,-0.7220274210,-0.8707712889,0.5686924458,1.4416753054,-0.9622431397,0.4799515009,-2.0569374561,1.4299339056,0.8834508061,-0.7312709093,0.7502256036,-2.7029278278,2.2322988510,-0.1134688333,0.3611267805,-0.1366095692,-2.0601000786,1.8157308102,-0.1492881477,,,
14.4453125000,231,-0.8327459693,-0.7908763885,0.5651609302,1.1036070585,-0.1942489892,-0.2205829322,-1.5800044537,1.1218949556,0.4187953472,0.5342902541,-0.3886169195,-1.7758723497,1.4469721317,-0.4873331189,1.8476409912,-1.4753954411,-0.7773630619,0.5612499714,-0.3799536526,,,
14.4472656250,231,-0.9515176415,-0.6499253511,0.4040065110,0.9971078038,0.3460696936,-0.8744647503,-0.7222924829,-0.0452570133,1.1612594128,0.4154896438,-0.4576765001,-0.9740514159,-0.2856973410,1.0861614943,0.4762103260,0.0915412456,-1.3492583036,-0.1743015349,0.5053396821,,,
14.4492187500,231,-1.0762591362,-0.4593195021,0.0992414653,1.1540163755,0.4856830835,-1.0658293962,-0.1961620748,-1.1346659660,2.2300884724,-0.6861655712,1.0545537472,-2.1021156311,0.2087518722,0.5264551044,0.4521986842,1.2055063248,-2.4596188068,1.1132978201,-1.7374186516,,,
14.4511718750,231,-1.2047731876,-0.2338322997,-0.3129888177,1.5312049389,0.2198569775,-0.6475186944,-0.4290415347,-1.2933455706,2.2745635509,-0.9220972657,1.9063621759,-2.8543918133,0.9922499061,-1.0015823841,1.9151221514,-0.0110854134,-0.4901324809,-0.8545012474,-0.3877427578,,,
14.4531250000,231,-1.3347867727,0.0094261616,-0.7799831629,2.0223948956,-0.2865221798,0.1696927249,-1.2203743458,-0.6159206629,1.1795284748,0.1943182051,1.0471844673,-1.5080142021,-0.4629631937,-0.0123035070,0.4972483218,1.5877460241,-1.3626807928,0.2776122391,-1.8172670603,,,
14.4550781250,231,-1.4639911652,0.2522071004,-1.2406389713,2.4873027802,-0.7692713737,0.9420216084,-1.9011912346,-0.0407768115,0.2164782584,1.0413018465,0.4486190081,-0.4426589608,-1.4042943716,0.4572324455,-0.4219719768,2.3561744690,-1.3723716736,0.6651426554,-2.1018297672,,,
14.4570312500,231,-1.5900824070,0.4764000773,-1.6349141598,2.7901310921,-0.9771555662,1.2569787502,-1.8687617779,-0.3849219978,0.4495361149,0.3339451551,1.5793210268,-1.3179740906,-0.0892307535,-1.2961999178,0.8334937692,0.8145400286,0.5615002513,-0.4615262151,-0.9472531080,,,
14.4589843750,231,-1.7108019590,0.6653003693,-1.9131227732,2.8368482590,-0.7786091566,0.9788271189,-1.0689074993,-1.5033687353,1.4044203758,-0.9352263212,2.7730689049,-1.7281275988,0.2294666171,-1.1978850365,-0.3922124803,2.0661883354,-0.8273033500,1.7553514242,-2.5591316223,,,
14.4609375000,231,-1.8239759207,0.8047775626,-2.0436177254,2.6010468006,-0.2178260684,0.3282565176,-0.0403791033,-2.4316689968,1.6770536900,-0.9940636158,2.1563100815,-0.1438262612,-1.2112941742,0.2553328276,-1.9085999727,2.2491319180,-0.1833293736,0.8381520510,-0.3481816947,,,
14.4628906250,231,-1.9275536537,0.8842649460,-2.0176625252,2.1312885284,0.5034931898,-0.2513952553,0.5142030120,-2.3662433624,0.7144275308,0.0373087749,0.9488093853,0.9261699319,-0.9470195770,-0.6759538651,-0.7030159235,0.3216390610,0.8755269051,1.0941497087,-0.8719255328,,,
14.4648437500,231,-2.0196433067,0.8974995613,-1.8507357836,1.5379203558,1.1110285521,-0.3612391055,0.2878751755,-1.4815822840,-0.4767585695,0.3395459354,1.2894340754,-0.0036703623,0.7095845938,-1.3736339808,-1.2707204819,1.3252489567,-1.0488259792,2.4956390858,-0.2994936407,,,
14.4667968750,231,-2.0985457897,0.8429619670,-1.5800635815,0.9629793167,1.3734931946,0.1127142832,-0.3879339695,-0.7499383092,-0.5871457458,-0.8404306769,2.4410910606,-0.4152008295,0.3377505541,0.4414447546,-2.8812057972,1.1852945089,-0.0606550425,0.5670577884,1.4144766331,,,
14.4687500000,231,-2.1627833843,0.7239853144,-1.2587652206,0.5414272547,1.2001801729,0.9297566414,-0.8114439845,-0.9477001429,0.3559093475,-2.0333085060,2.1007299423,1.0468112230,-0.7823324203,0.8499132991,-1.5428285599,-0.7362459898,-0.0972046703,1.7084707022,0.0331559591,,,
14.4707031250,231,-2.2111275196,0.5485249758,-0.9475250840,0.3643417656,0.6791812181,1.6371631622,-0.4749707282,-1.8631284237,1.0317783356,-1.7494984865,0.4926374555,1.7859877348,0.3228363693,-0.2932694852,-1.1609773636,0.4568578005,-1.9519861937,1.0773211718,2.0819168091,,,
14.4726562500,231,-2.2426187992,0.3286060989,-0.7050864100,0.4541491568,0.0401279815,1.8399519920,0.5255590677,-2.5144555569,0.4976593554,-0.7113844752,-0.0098135546,0.5250185132,1.4204262495,0.9348929524,-2.5706465244,0.4338596761,-0.4999877810,-0.6040360332,1.0124214888,,,
14.4746093750,231,-2.2565844059,0.0794867724,-0.5790495276,0.7586850524,-0.4427983463,1.4362299442,1.5635131598,-2.1555578709,-0.6186208725,-0.7420821190,0.9351018071,-0.0969454199,0.1565212756,2.3968131542,-1.2330513000,-1.1003179550,-1.1975709200,0.6437581778,0.8414283395,,,
14.4765625000,231,-2.2526509762,-0.1814044267,-0.5984074473,1.1657092571,-0.5666022301,0.6772336364,1.9786971807,-1.0421199799,-0.9072811604,-1.9918259382,1.0615884066,1.1103003025,-0.5658288002,1.2692005634,-0.0572878420,0.5252900124,-2.1312494278,-1.4305834770,1.6746073961,,,
14.4785156250,231,-2.2307496071,-0.4356828332,-0.7689811587,1.5338945389,-0.2850446701,0.0161365494,1.6013965607,-0.1757486910,0.0468921624,-2.6962280273,-0.4561136067,1.4856842756,0.7172491550,1.1791322231,-1.3417875767,0.7113254666,-0.1332195252,-1.4553087950,-0.4797260761,,,
14.4804687500,231,-2.1911187172,-0.6652889252,-1.0724664927,1.7317937613,0.2721081674,-0.1638299078,0.8844735622,-0.2871394753,1.1386340857,-1.8327443600,-1.5079078674,-0.0319242477,0.6648593545,2.8519635201,-0.4448419213,-0.5050370097,-1.0590997934,-0.7366870046,1.0248075724,,,
14.4824218750,231,-2.1342988014,-0.8537473083,-1.4692417383,1.6741046906,0.8542899489,0.2208594382,0.5380097628,-1.0964280367,1.1296865940,-0.6598905325,-0.7567897439,-0.7033188343,-1.1619790792,2.2079827785,1.0624359846,1.3098535538,-0.7498430610,-2.5746438503,-0.2905810773,,,
14.4843750000,231,-2.0611243248,-0.9873154163,-1.9044967890,1.3452901840,1.1964558363,0.9039576054,0.9586712122,-1.6057852507,0.2016696483,-0.8125978708,0.0183473136,0.4760317802,-1.2504755259,0.7830608487,-0.2987934053,1.3486785889,1.2980204821,-0.7954936028,-0.3034591675,,,
14.4863281250,231,-1.9727082253,-1.0559424162,-2.3167328835,0.8040781617,1.1315834522,1.4290571213,1.9100711346,-1.1252138615,-0.2819588482,-1.8333503008,-0.9038237929,0.7740345597,-0.1616536677,1.8120790720,-0.2245839238,0.0347017683,0.1118907109,-1.1034793854,0.9508546591,,,
14.4882812500,231,-1.8704231977,-1.0539705753,-2.6473057270,0.1676060557,0.6618004441,1.4233076572,2.7097337246,0.0162159130,0.4955160022,-1.8714717627,-2.1226506233,-0.6736528873,-1.1757627726,1.9949210882,1.2524141073,1.6046347618,1.2319283485,-1.5279052258,-0.5548480749,,,
14.4902343750,231,-1.7558773756,-0.9805307984,-2.8495275974,-0.4204464555,-0.0419269875,0.8213412166,2.7732427120,0.8002279997,1.7634911537,-0.4929672182,-1.5917129517,-1.0698820353,-2.6794626713,0.0084938537,-0.1386650056,1.1334884167,2.4483847618,0.5566875935,1.6420423985,,,
14.4921875000,231,-1.6308870316,-0.8396047354,-2.8959112167,-0.8290054798,-0.7114224434,-0.0946871340,2.0805950165,0.5536832809,2.1231660843,0.6477181911,-0.2476789057,0.3711867332,-1.8124873638,-0.0223368630,-0.8683193922,-0.5158868432,0.8237463832,-0.8849687576,0.8703602552,,,
14.4941406250,231,-1.4974440336,-0.6397486925,-2.7824263573,-0.9753040671,-1.0939838886,-0.8629330397,1.1919481754,-0.3686279655,1.2984148264,0.2904566526,-0.3605536222,0.8354941010,-0.9917602539,1.0146361589,0.5687205195,0.7123559713,2.1482460499,0.0485715643,1.1888374090,,,
14.4960937500,231,-1.3576821089,-0.3934991658,-2.5291066170,-0.8473539352,-1.0585123301,-1.1171015501,0.8001836538,-0.9498208761,0.4728375673,-0.5457741618,-1.5281848907,-0.3611716926,-2.3112530708,-0.4180535078,-0.4645742476,-0.1822586060,2.0388720036,0.6392937303,2.3818268776,,,
14.4980468750,231,-1.2138389349,-0.1165010333,-2.1769118309,-0.5070304871,-0.6502444744,-0.8043138981,1.1779710054,-0.5516700149,0.7888224125,-0.1244290173,-1.4122025967,-0.3938957751,-2.7031679153,-1.3770823479,-1.6126991510,-1.9111510515,0.2693118453,-1.1576160192,0.4854268432,,,
14.5000000000,232,-1.0682172775,0.1735807955,-1.7813355923,-0.0729280114,-0.0709689409,-0.2151804566,1.9613535404,0.4325829148,1.9002908468,1.3626734018,0.0905287787,1.2923161983,-0.9930453897,0.0890404359,-0.0297207497,-0.6541023254,1.6324691772,0.3622187078,1.9926933050,,,
14.5019531250,232,-0.9231450558,0.4582900107,-1.4037519693,0.3123147488,0.4069027305,0.1918946505,2.4428205490,0.9800298810,2.4030768871,2.0663475990,0.6355117559,1.8164498806,-0.6205917597,-0.0218447614,-0.2795294523,-1.5126031637,0.5040885210,-0.9210582972,0.3299446106,,,
